radius:25.0
size:68^38
path:sample.svg
fields:latitude	longitude
geo:41.35,41.58,-70.7,-70.5
+data:
-0.596000016,41.490746268656714,-70.7000397327293	0.00445718,41.490746268656714,-70.69463217960879	0.0,41.490746268656714,-70.6892246264883	0.0,41.490746268656714,-70.68381707336779	0.0,41.490746268656714,-70.67840952024729	0.0,41.490746268656714,-70.67300196712678	0.0,41.490746268656714,-70.66759441400629	0.0,41.490746268656714,-70.66218686088578	0.0,41.490746268656714,-70.65677930776528	0.0,41.490746268656714,-70.65137175464477	0.0,41.490746268656714,-70.64596420152428	0.0,41.490746268656714,-70.64055664840377	0.0,41.490746268656714,-70.63514909528327	0.0,41.490746268656714,-70.62974154216276	0.0,41.490746268656714,-70.62433398904227	-0.009306691,41.490746268656714,-70.61892643592176	-0.700023472,41.490746268656714,-70.61351888280126	-0.700023472,41.490746268656714,-70.60811132968075	-0.700023472,41.490746268656714,-70.60270377656026	-0.700023472,41.490746268656714,-70.59729622343976	-0.700023472,41.490746268656714,-70.59188867031925	0.0,41.490746268656714,-70.58648111719874	0.0,41.490746268656714,-70.58107356407825	0.0,41.490746268656714,-70.57566601095775	0.0,41.490746268656714,-70.57025845783724	0.0,41.490746268656714,-70.56485090471674	0.0,41.490746268656714,-70.55944335159624	0.0,41.490746268656714,-70.55403579847574	0.0,41.490746268656714,-70.54862824535523	0.0,41.490746268656714,-70.54322069223473	0.0,41.490746268656714,-70.53781313911423	0.0,41.490746268656714,-70.53240558599373	0.0,41.490746268656714,-70.52699803287322	0.0,41.490746268656714,-70.52159047975272	0.0,41.490746268656714,-70.51618292663223	0.0,41.490746268656714,-70.51077537351172	0.0,41.490746268656714,-70.50536782039121	0.0,41.490746268656714,-70.49996026727071
0.0,41.48731343283582,-70.70003443204071	0.0,41.48731343283582,-70.69462716544392	0.0,41.48731343283582,-70.68921989884711	0.0,41.48731343283582,-70.68381263225032	0.0,41.48731343283582,-70.67840536565353	0.0,41.48731343283582,-70.67299809905673	0.0,41.48731343283582,-70.66759083245994	0.0,41.48731343283582,-70.66218356586315	0.0,41.48731343283582,-70.65677629926635	0.0,41.48731343283582,-70.65136903266955	0.0,41.48731343283582,-70.64596176607276	0.0,41.48731343283582,-70.64055449947597	0.0,41.48731343283582,-70.63514723287916	0.0,41.48731343283582,-70.62973996628237	0.0,41.48731343283582,-70.62433269968558	-0.700023472,41.48731343283582,-70.61892543308878	-0.700023472,41.48731343283582,-70.61351816649199	-0.700023472,41.48731343283582,-70.6081108998952	-0.700023472,41.48731343283582,-70.6027036332984	-0.700023472,41.48731343283582,-70.5972963667016	-0.700023472,41.48731343283582,-70.59188910010481	0.0,41.48731343283582,-70.58648183350802	0.0,41.48731343283582,-70.58107456691121	0.0,41.48731343283582,-70.57566730031442	0.0,41.48731343283582,-70.57026003371763	0.0,41.48731343283582,-70.56485276712083	0.0,41.48731343283582,-70.55944550052403	0.0,41.48731343283582,-70.55403823392724	0.0,41.48731343283582,-70.54863096733044	0.0,41.48731343283582,-70.54322370073365	0.0,41.48731343283582,-70.53781643413686	0.0,41.48731343283582,-70.53240916754007	0.0,41.48731343283582,-70.52700190094326	0.0,41.48731343283582,-70.52159463434647	0.0,41.48731343283582,-70.51618736774968	0.0,41.48731343283582,-70.51078010115287	0.0,41.48731343283582,-70.50537283455608	0.0,41.48731343283582,-70.4999655679593
0.0,41.483880597014924,-70.70002913227289	0.0,41.483880597014924,-70.69462215215003	0.0,41.483880597014924,-70.68921517202718	0.0,41.483880597014924,-70.68380819190432	0.0,41.483880597014924,-70.67840121178145	0.0,41.483880597014924,-70.67299423165859	0.0,41.483880597014924,-70.66758725153574	0.0,41.483880597014924,-70.66218027141288	0.0,41.483880597014924,-70.65677329129002	0.0,41.483880597014924,-70.65136631116717	0.0,41.483880597014924,-70.64595933104431	0.0,41.483880597014924,-70.64055235092144	0.0,41.483880597014924,-70.63514537079858	0.0,41.483880597014924,-70.62973839067573	0.0,41.483880597014924,-70.62433141055287	-0.700023472,41.483880597014924,-70.61892443043001	-0.700023472,41.483880597014924,-70.61351745030716	-0.700023472,41.483880597014924,-70.6081104701843	-0.700023472,41.483880597014924,-70.60270349006144	-0.700023472,41.483880597014924,-70.59729650993857	-0.500023484,41.483880597014924,-70.59188952981572	-0.001206491,41.483880597014924,-70.58648254969286	0.0,41.483880597014924,-70.58107556957	0.0,41.483880597014924,-70.57566858944715	0.0,41.483880597014924,-70.57026160932429	0.0,41.483880597014924,-70.56485462920143	0.0,41.483880597014924,-70.55944764907856	0.0,41.483880597014924,-70.55404066895571	0.0,41.483880597014924,-70.54863368883285	0.0,41.483880597014924,-70.54322670871	0.0,41.483880597014924,-70.53781972858714	0.0,41.483880597014924,-70.53241274846428	0.0,41.483880597014924,-70.52700576834143	0.0,41.483880597014924,-70.52159878821855	0.0,41.483880597014924,-70.5161918080957	0.0,41.483880597014924,-70.51078482797284	0.0,41.483880597014924,-70.50537784784999	0.0,41.483880597014924,-70.49997086772713
0.0,41.48044776119403,-70.70002383342562	0.0,41.48044776119403,-70.69461713972693	0.0,41.48044776119403,-70.68921044602826	0.0,41.48044776119403,-70.68380375232957	0.0,41.48044776119403,-70.67839705863089	0.0,41.48044776119403,-70.6729903649322	0.0,41.48044776119403,-70.66758367123353	0.0,41.48044776119403,-70.66217697753484	0.0,41.48044776119403,-70.65677028383617	0.0,41.48044776119403,-70.65136359013748	0.0,41.48044776119403,-70.6459568964388	0.0,41.48044776119403,-70.64055020274012	0.0,41.48044776119403,-70.63514350904143	0.0,41.48044776119403,-70.62973681534275	0.0,41.48044776119403,-70.62433012164406	-0.700023472,41.48044776119403,-70.61892342794539	-0.700023472,41.48044776119403,-70.6135167342467	-0.700023472,41.48044776119403,-70.60811004054803	10.036789894,41.48044776119403,-70.60270334684934	-0.700023472,41.48044776119403,-70.59729665315066	-0.500023484,41.48044776119403,-70.59188995945198	-0.005294366,41.48044776119403,-70.5864832657533	0.0,41.48044776119403,-70.58107657205461	0.0,41.48044776119403,-70.57566987835594	0.0,41.48044776119403,-70.57026318465725	0.0,41.48044776119403,-70.56485649095856	0.0,41.48044776119403,-70.55944979725989	0.0,41.48044776119403,-70.5540431035612	0.0,41.48044776119403,-70.54863640986252	0.0,41.48044776119403,-70.54322971616384	0.0,41.48044776119403,-70.53782302246516	0.0,41.48044776119403,-70.53241632876647	0.0,41.48044776119403,-70.5270096350678	0.0,41.48044776119403,-70.52160294136911	0.0,41.48044776119403,-70.51619624767044	0.0,41.48044776119403,-70.51078955397175	0.0,41.48044776119403,-70.50538286027306	0.0,41.48044776119403,-70.49997616657438
0.0,41.47701492537313,-70.70001853549874	0.0,41.47701492537313,-70.69461212817448	0.0,41.47701492537313,-70.68920572085023	0.0,41.47701492537313,-70.68379931352598	0.0,41.47701492537313,-70.67839290620172	0.0,41.47701492537313,-70.67298649887746	0.0,41.47701492537313,-70.6675800915532	0.0,41.47701492537313,-70.66217368422895	0.0,41.47701492537313,-70.65676727690469	0.0,41.47701492537313,-70.65136086958044	0.0,41.47701492537313,-70.64595446225619	-0.001689065,41.47701492537313,-70.64054805493193	-0.007412013,41.47701492537313,-70.63514164760767	-0.700023472,41.47701492537313,-70.62973524028341	-0.700023472,41.47701492537313,-70.62432883295916	-0.700023472,41.47701492537313,-70.6189224256349	0.776997328,41.47701492537313,-70.61351601831065	3.128313541,41.47701492537313,-70.60810961098639	10.577068329,41.47701492537313,-70.60270320366213	3.135593414,41.47701492537313,-70.59729679633787	-0.500023484,41.47701492537313,-70.59189038901363	-0.500023484,41.47701492537313,-70.58648398168937	-0.500023484,41.47701492537313,-70.58107757436511	-0.500023484,41.47701492537313,-70.57567116704085	-0.500023484,41.47701492537313,-70.5702647597166	-0.500023484,41.47701492537313,-70.56485835239235	-0.500023484,41.47701492537313,-70.55945194506809	-0.500023484,41.47701492537313,-70.55404553774383	0.0,41.47701492537313,-70.54863913041957	0.0,41.47701492537313,-70.54323272309531	0.0,41.47701492537313,-70.53782631577106	0.0,41.47701492537313,-70.53241990844681	0.0,41.47701492537313,-70.52701350112255	0.0,41.47701492537313,-70.5216070937983	0.0,41.47701492537313,-70.51620068647404	0.0,41.47701492537313,-70.51079427914978	0.0,41.47701492537313,-70.50538787182552	0.0,41.47701492537313,-70.49998146450127
0.0,41.47358208955224,-70.70001323849205	0.0,41.47358208955224,-70.69460711749248	0.0,41.47358208955224,-70.6892009964929	0.0,41.47358208955224,-70.68379487549333	0.0,41.47358208955224,-70.67838875449377	0.0,41.47358208955224,-70.6729826334942	0.0,41.47358208955224,-70.66757651249462	0.0,41.47358208955224,-70.66217039149505	-0.700023472,41.47358208955224,-70.65676427049549	-0.700023472,41.47358208955224,-70.65135814949592	-0.700023472,41.47358208955224,-70.64595202849634	-0.700023472,41.47358208955224,-70.64054590749677	-0.700023472,41.47358208955224,-70.6351397864972	-0.700023472,41.47358208955224,-70.62973366549764	-0.700023472,41.47358208955224,-70.62432754449806	-0.700023472,41.47358208955224,-70.61892142349849	5.990467548,41.47358208955224,-70.61351530249893	17.32216835,41.47358208955224,-70.60810918149934	8.880639076,41.47358208955224,-70.60270306049978	5.008860588,41.47358208955224,-70.59729693950021	-0.500023484,41.47358208955224,-70.59189081850064	-0.500023484,41.47358208955224,-70.58648469750106	-0.500023484,41.47358208955224,-70.5810785765015	-0.500023484,41.47358208955224,-70.57567245550193	-0.500023484,41.47358208955224,-70.57026633450236	-0.500023484,41.47358208955224,-70.56486021350278	-0.500023484,41.47358208955224,-70.55945409250322	-0.500023484,41.47358208955224,-70.55404797150365	0.0,41.47358208955224,-70.54864185050407	0.0,41.47358208955224,-70.5432357295045	0.0,41.47358208955224,-70.53782960850494	0.0,41.47358208955224,-70.53242348750537	0.0,41.47358208955224,-70.52701736650579	0.0,41.47358208955224,-70.52161124550622	0.0,41.47358208955224,-70.51620512450666	0.0,41.47358208955224,-70.51079900350709	0.0,41.47358208955224,-70.50539288250751	0.0,41.47358208955224,-70.49998676150794
0.0,41.47014925373134,-70.70000794240538	0.0,41.47014925373134,-70.69460210768077	0.0,41.47014925373134,-70.68919627295615	0.0,41.47014925373134,-70.68379043823153	0.0,41.47014925373134,-70.67838460350691	0.0,41.47014925373134,-70.6729787687823	0.0,41.47014925373134,-70.66757293405769	0.0,41.47014925373134,-70.66216709933308	-0.700023472,41.47014925373134,-70.65676126460845	-0.700023472,41.47014925373134,-70.65135542988384	-0.700023472,41.47014925373134,-70.64594959515922	-0.700023472,41.47014925373134,-70.64054376043461	-0.700023472,41.47014925373134,-70.63513792571	-0.700023472,41.47014925373134,-70.62973209098539	2.095100641,41.47014925373134,-70.62432625626076	2.21741581,41.47014925373134,-70.61892042153615	19.208129883,41.47014925373134,-70.61351458681153	19.440265656,41.47014925373134,-70.60810875208692	14.814768791,41.47014925373134,-70.60270291736231	12.447005272,41.47014925373134,-70.59729708263768	-0.500023484,41.47014925373134,-70.59189124791307	-0.500023484,41.47014925373134,-70.58648541318846	-0.500023484,41.47014925373134,-70.58107957846384	-0.500023484,41.47014925373134,-70.57567374373923	2.560638428,41.47014925373134,-70.5702679090146	5.299940109,41.47014925373134,-70.56486207428999	-0.500023484,41.47014925373134,-70.55945623956538	-0.500023484,41.47014925373134,-70.55405040484077	0.0,41.47014925373134,-70.54864457011615	0.0,41.47014925373134,-70.54323873539154	0.0,41.47014925373134,-70.53783290066691	0.0,41.47014925373134,-70.5324270659423	0.0,41.47014925373134,-70.52702123121769	0.0,41.47014925373134,-70.52161539649308	0.0,41.47014925373134,-70.51620956176846	0.0,41.47014925373134,-70.51080372704384	0.0,41.47014925373134,-70.50539789231922	0.0,41.47014925373134,-70.49999205759461
0.0,41.46671641791045,-70.70000264723855	0.0,41.46671641791045,-70.69459709873917	0.0,41.46671641791045,-70.68919155023978	0.0,41.46671641791045,-70.6837860017404	0.0,41.46671641791045,-70.67838045324102	0.0,41.46671641791045,-70.67297490474165	0.0,41.46671641791045,-70.66756935624227	0.0,41.46671641791045,-70.66216380774289	-0.700023472,41.46671641791045,-70.6567582592435	-0.700023472,41.46671641791045,-70.65135271074412	-0.700023472,41.46671641791045,-70.64594716224474	-0.700023472,41.46671641791045,-70.64054161374536	-0.700023472,41.46671641791045,-70.63513606524597	-0.013419795,41.46671641791045,-70.6297305167466	-0.700023472,41.46671641791045,-70.62432496824722	13.899420738,41.46671641791045,-70.61891941974784	19.397659302,41.46671641791045,-70.61351387124846	16.983310699,41.46671641791045,-70.60810832274908	12.147255898,41.46671641791045,-70.60270277424969	-0.500023484,41.46671641791045,-70.59729722575031	-0.500023484,41.46671641791045,-70.59189167725093	-0.500023484,41.46671641791045,-70.58648612875156	-0.500023484,41.46671641791045,-70.58108058025218	0.431314051,41.46671641791045,-70.5756750317528	7.610528946,41.46671641791045,-70.57026948325341	13.352954865,41.46671641791045,-70.56486393475403	-0.500023484,41.46671641791045,-70.55945838625465	-0.500023484,41.46671641791045,-70.55405283775526	0.0,41.46671641791045,-70.54864728925588	0.0,41.46671641791045,-70.54324174075651	0.0,41.46671641791045,-70.53783619225713	0.0,41.46671641791045,-70.53243064375775	0.0,41.46671641791045,-70.52702509525837	0.0,41.46671641791045,-70.52161954675898	0.0,41.46671641791045,-70.5162139982596	0.0,41.46671641791045,-70.51080844976022	0.0,41.46671641791045,-70.50540290126084	0.0,41.46671641791045,-70.49999735276147
0.0,41.46328358208955,-70.69999735299135	0.0,41.46328358208955,-70.69459209066748	0.0,41.46328358208955,-70.68918682834364	0.0,41.46328358208955,-70.68378156601977	0.0,41.46328358208955,-70.67837630369591	-0.007412013,41.46328358208955,-70.67297104137207	0.001744397,41.46328358208955,-70.6675657790482	0.004605555,41.46328358208955,-70.66216051672436	-0.700023472,41.46328358208955,-70.6567552544005	-0.700023472,41.46328358208955,-70.65134999207663	-0.700023472,41.46328358208955,-70.64594472975278	0.608240008,41.46328358208955,-70.64053946742892	-0.700023472,41.46328358208955,-70.63513420510506	-0.700023472,41.46328358208955,-70.62972894278121	-0.198445126,41.46328358208955,-70.62432368045735	16.265075684,41.46328358208955,-70.61891841813349	19.239974976,41.46328358208955,-70.61351315580964	18.354419708,41.46328358208955,-70.60810789348578	7.324942112,41.46328358208955,-70.60270263116193	-0.500023484,41.46328358208955,-70.59729736883807	-0.500023484,41.46328358208955,-70.59189210651421	-0.500023484,41.46328358208955,-70.58648684419036	-0.500023484,41.46328358208955,-70.5810815818665	5.180500507,41.46328358208955,-70.57567631954264	11.415138245,41.46328358208955,-70.57027105721879	12.230090141,41.46328358208955,-70.56486579489493	1.879166722,41.46328358208955,-70.55946053257108	-0.500023484,41.46328358208955,-70.55405527024722	0.0,41.46328358208955,-70.54865000792336	0.0,41.46328358208955,-70.54324474559951	0.0,41.46328358208955,-70.53783948327565	0.0,41.46328358208955,-70.53243422095179	0.0,41.46328358208955,-70.52702895862794	0.0,41.46328358208955,-70.52162369630408	0.0,41.46328358208955,-70.51621843398021	0.0,41.46328358208955,-70.51081317165637	0.0,41.46328358208955,-70.5054079093325	0.0,41.46328358208955,-70.50000264700866
0.0,41.45985074626866,-70.69999205966361	0.0,41.45985074626866,-70.69458708346558	0.0,41.45985074626866,-70.68918210726754	0.0,41.45985074626866,-70.68377713106952	0.0,41.45985074626866,-70.67837215487148	-0.700023472,41.45985074626866,-70.67296717867345	-0.700023472,41.45985074626866,-70.66756220247541	-0.700023472,41.45985074626866,-70.66215722627739	8.695287704,41.45985074626866,-70.65675225007935	3.370261669,41.45985074626866,-70.65134727388131	8.207679749,41.45985074626866,-70.64594229768328	6.134124279,41.45985074626866,-70.64053732148525	5.437929153,41.45985074626866,-70.63513234528722	8.08265686,41.45985074626866,-70.62972736908918	-0.700023472,41.45985074626866,-70.62432239289114	7.583322048,41.45985074626866,-70.61891741669312	18.247024536,41.45985074626866,-70.61351244049509	17.177116394,41.45985074626866,-70.60810746429705	18.15593338,41.45985074626866,-70.60270248809901	-0.500023484,41.45985074626866,-70.59729751190099	-0.500023484,41.45985074626866,-70.59189253570295	3.594152212,41.45985074626866,-70.58648755950492	4.202305317,41.45985074626866,-70.58108258330688	3.398236752,41.45985074626866,-70.57567760710884	11.79004097,41.45985074626866,-70.57027263091082	8.676980972,41.45985074626866,-70.56486765471278	-0.500023484,41.45985074626866,-70.55946267851475	-0.500023484,41.45985074626866,-70.55405770231671	0.0,41.45985074626866,-70.54865272611869	0.0,41.45985074626866,-70.54324774992065	0.0,41.45985074626866,-70.53784277372262	0.0,41.45985074626866,-70.53243779752458	0.0,41.45985074626866,-70.52703282132656	0.0,41.45985074626866,-70.52162784512852	0.0,41.45985074626866,-70.51622286893048	0.0,41.45985074626866,-70.51081789273245	0.0,41.45985074626866,-70.50541291653442	0.0,41.45985074626866,-70.50000794033639
0.0,41.45641791044776,-70.69998676725515	0.0,41.45641791044776,-70.69458207713325	0.0,41.45641791044776,-70.68917738701136	0.0,41.45641791044776,-70.68377269688945	0.0,41.45641791044776,-70.67836800676756	-0.700023472,41.45641791044776,-70.67296331664565	-0.700023472,41.45641791044776,-70.66755862652376	12.832157135,41.45641791044776,-70.66215393640185	14.532237053,41.45641791044776,-70.65674924627996	26.877151489,41.45641791044776,-70.65134455615805	19.107398987,41.45641791044776,-70.64593986603614	19.283912659,41.45641791044776,-70.64053517591425	12.534030914,41.45641791044776,-70.63513048579235	7.569013596,41.45641791044776,-70.62972579567045	-0.700023472,41.45641791044776,-70.62432110554855	12.921465874,41.45641791044776,-70.61891641542665	25.788593292,41.45641791044776,-70.61351172530475	18.156650543,41.45641791044776,-70.60810703518284	7.194491863,41.45641791044776,-70.60270234506095	-0.500023484,41.45641791044776,-70.59729765493904	-0.500023484,41.45641791044776,-70.59189296481715	-0.500023484,41.45641791044776,-70.58648827469524	-0.500023484,41.45641791044776,-70.58108358457335	5.339407921,41.45641791044776,-70.57567889445144	17.2376194,41.45641791044776,-70.57027420432955	8.750226021,41.45641791044776,-70.56486951420764	5.495606422,41.45641791044776,-70.55946482408574	-0.500023484,41.45641791044776,-70.55406013396384	0.0,41.45641791044776,-70.54865544384194	0.0,41.45641791044776,-70.54325075372005	0.0,41.45641791044776,-70.53784606359814	0.0,41.45641791044776,-70.53244137347625	0.0,41.45641791044776,-70.52703668335434	0.0,41.45641791044776,-70.52163199323245	0.0,41.45641791044776,-70.51622730311054	0.0,41.45641791044776,-70.51082261298863	0.0,41.45641791044776,-70.50541792286674	0.0,41.45641791044776,-70.50001323274483
0.0,41.452985074626866,-70.6999814757658	0.0,41.452985074626866,-70.69457707167035	0.0,41.452985074626866,-70.6891726675749	0.0,41.452985074626866,-70.68376826347945	0.0,41.452985074626866,-70.678363859384	-0.700023472,41.452985074626866,-70.67295945528855	-0.700023472,41.452985074626866,-70.6675550511931	24.32185936,41.452985074626866,-70.66215064709766	32.179847717,41.452985074626866,-70.6567462430022	34.00226593,41.452985074626866,-70.65134183890676	27.452655792,41.452985074626866,-70.64593743481132	33.538913727,41.452985074626866,-70.64053303071586	28.334028244,41.452985074626866,-70.63512862662041	13.227395058,41.452985074626866,-70.62972422252497	-0.700023472,41.452985074626866,-70.62431981842951	18.146986008,41.452985074626866,-70.61891541433407	25.777921677,41.452985074626866,-70.61351101023862	24.909690857,41.452985074626866,-70.60810660614317	1.588229537,41.452985074626866,-70.60270220204772	1.058719039,41.452985074626866,-70.59729779795228	-0.500023484,41.452985074626866,-70.59189339385682	-0.500023484,41.452985074626866,-70.58648898976138	-0.242573172,41.452985074626866,-70.58108458566593	7.434700966,41.452985074626866,-70.57568018157049	14.072115898,41.452985074626866,-70.57027577747503	1.044476151,41.452985074626866,-70.56487137337959	4.241971493,41.452985074626866,-70.55946696928414	4.542319298,41.452985074626866,-70.55406256518869	0.0,41.452985074626866,-70.54865816109324	0.0,41.452985074626866,-70.5432537569978	0.0,41.452985074626866,-70.53784935290234	0.0,41.452985074626866,-70.5324449488069	0.0,41.452985074626866,-70.52704054471145	0.0,41.452985074626866,-70.521636140616	0.0,41.452985074626866,-70.51623173652055	0.0,41.452985074626866,-70.51082733242511	0.0,41.452985074626866,-70.50542292832965	0.0,41.452985074626866,-70.5000185242342
0.0,41.44955223880597,-70.69997618519534	0.0,41.44955223880597,-70.69457206707668	0.0,41.44955223880597,-70.689167948958	0.0,41.44955223880597,-70.68376383083934	0.0,41.44955223880597,-70.67835971272068	-0.700023472,41.44955223880597,-70.672955594602	3.311463118,41.44955223880597,-70.66755147648334	19.319875717,41.44955223880597,-70.66214735836466	30.870161057,41.44955223880597,-70.656743240246	43.952083588,41.44955223880597,-70.65133912212734	30.271951675,41.44955223880597,-70.64593500400866	38.186279297,41.44955223880597,-70.64053088589	22.414041519,41.44955223880597,-70.63512676777134	14.117862701,41.44955223880597,-70.62972264965266	4.096439362,41.44955223880597,-70.624318531534	20.824584961,41.44955223880597,-70.61891441341534	29.017620087,41.44955223880597,-70.61351029529666	32.438922882,41.44955223880597,-70.608106177178	12.758649826,41.44955223880597,-70.60270205905933	-0.500023484,41.44955223880597,-70.59729794094066	3.224562645,41.44955223880597,-70.591893822822	-0.500023484,41.44955223880597,-70.58648970470333	9.70253849,41.44955223880597,-70.58108558658466	7.444824219,41.44955223880597,-70.575681468466	9.790360451,41.44955223880597,-70.57027735034733	7.233630657,41.44955223880597,-70.56487323222866	3.924790144,41.44955223880597,-70.55946911411	0.562869668,41.44955223880597,-70.55406499599133	0.0,41.44955223880597,-70.54866087787266	0.0,41.44955223880597,-70.54325675975399	0.0,41.44955223880597,-70.53785264163533	0.0,41.44955223880597,-70.53244852351666	0.0,41.44955223880597,-70.52704440539799	0.0,41.44955223880597,-70.52164028727933	0.0,41.44955223880597,-70.51623616916066	0.0,41.44955223880597,-70.51083205104199	0.0,41.44955223880597,-70.50542793292333	0.0,41.44955223880597,-70.50002381480466
-0.700023472,41.446119402985076,-70.69997089554361	-0.700023472,41.446119402985076,-70.69456706335207	-0.700023472,41.446119402985076,-70.68916323116052	-0.700023472,41.446119402985076,-70.68375939896897	-0.700023472,41.446119402985076,-70.67835556677743	-0.700023472,41.446119402985076,-70.67295173458588	3.716792822,41.446119402985076,-70.66754790239433	12.985747337,41.446119402985076,-70.66214407020279	35.185516357,41.446119402985076,-70.65674023801124	34.089977264,41.446119402985076,-70.65133640581969	35.940505981,41.446119402985076,-70.64593257362814	36.155475616,41.446119402985076,-70.6405287414366	28.198913574,41.446119402985076,-70.63512490924505	24.629163742,41.446119402985076,-70.6297210770535	11.636203766,41.446119402985076,-70.62431724486196	29.040435791,41.446119402985076,-70.61891341267041	42.489814758,41.446119402985076,-70.61350958047886	33.335720062,41.446119402985076,-70.60810574828733	19.592473984,41.446119402985076,-70.60270191609578	6.941808224,41.446119402985076,-70.59729808390423	-0.500023484,41.446119402985076,-70.59189425171269	0.499976516,41.446119402985076,-70.58649041952114	12.868271828,41.446119402985076,-70.5810865873296	16.105340958,41.446119402985076,-70.57568275513805	7.461619377,41.446119402985076,-70.5702789229465	2.741927385,41.446119402985076,-70.56487509075495	3.270476341,41.446119402985076,-70.5594712585634	-0.230023518,41.446119402985076,-70.55406742637186	0.0,41.446119402985076,-70.54866359418031	0.0,41.446119402985076,-70.54325976198876	0.0,41.446119402985076,-70.53785592979722	0.0,41.446119402985076,-70.53245209760567	0.0,41.446119402985076,-70.52704826541412	0.0,41.446119402985076,-70.52164443322258	0.0,41.446119402985076,-70.51624060103103	0.0,41.446119402985076,-70.51083676883948	0.0,41.446119402985076,-70.50543293664794	0.0,41.446119402985076,-70.50002910445639
-0.700023472,41.44268656716418,-70.69996560681042	-0.700023472,41.44268656716418,-70.69456206049635	-0.700023472,41.44268656716418,-70.68915851418227	-0.700023472,41.44268656716418,-70.6837549678682	-0.700023472,41.44268656716418,-70.67835142155411	-0.700023472,41.44268656716418,-70.67294787524004	5.948506832,41.44268656716418,-70.66754432892596	16.430086136,41.44268656716418,-70.66214078261189	27.332450867,41.44268656716418,-70.6567372362978	50.895561218,41.44268656716418,-70.65133368998373	31.127193451,41.44268656716418,-70.64593014366966	32.392932892,41.44268656716418,-70.64052659735557	27.22476387,41.44268656716418,-70.6351230510415	17.624555588,41.44268656716418,-70.62971950472742	9.846688271,41.44268656716418,-70.62431595841335	36.765213013,41.44268656716418,-70.61891241209926	42.552768707,41.44268656716418,-70.61350886578519	30.563508987,41.44268656716418,-70.60810531947111	21.598392487,41.44268656716418,-70.60270177315704	-0.500023484,41.44268656716418,-70.59729822684295	-0.500023484,41.44268656716418,-70.59189468052888	17.192060471,41.44268656716418,-70.58649113421481	23.864248276,41.44268656716418,-70.58108758790073	15.70044136,41.44268656716418,-70.57568404158665	6.760667801,41.44268656716418,-70.57028049527257	4.921730042,41.44268656716418,-70.5648769489585	5.968685627,41.44268656716418,-70.55947340264441	-0.250023514,41.44268656716418,-70.55406985633034	0.0,41.44268656716418,-70.54866631001626	0.0,41.44268656716418,-70.54326276370219	0.0,41.44268656716418,-70.53785921738812	0.0,41.44268656716418,-70.53245567107403	0.0,41.44268656716418,-70.52705212475996	0.0,41.44268656716418,-70.52164857844588	0.0,41.44268656716418,-70.5162450321318	0.0,41.44268656716418,-70.51084148581772	0.0,41.44268656716418,-70.50543793950365	0.0,41.44268656716418,-70.50003439318957
-0.700023472,41.439253731343285,-70.6999603189956	-0.700023472,41.439253731343285,-70.69455705850935	-0.700023472,41.439253731343285,-70.6891537980231	21.048416138,41.439253731343285,-70.68375053753685	4.614292622,41.439253731343285,-70.6783472770506	0.333976507,41.439253731343285,-70.67294401656434	14.590389252,41.439253731343285,-70.6675407560781	15.053941727,41.439253731343285,-70.66213749559185	47.971790314,41.439253731343285,-70.6567342351056	61.980278015,41.439253731343285,-70.65133097461936	55.750804901,41.439253731343285,-70.64592771413311	31.879003525,41.439253731343285,-70.64052445364686	22.351177216,41.439253731343285,-70.63512119316061	21.839262009,41.439253731343285,-70.62971793267437	30.089164734,41.439253731343285,-70.62431467218812	43.017185211,41.439253731343285,-70.61891141170186	36.55897522,41.439253731343285,-70.61350815121561	27.493846893,41.439253731343285,-70.60810489072936	23.56983757,41.439253731343285,-70.60270163024312	-0.500023484,41.439253731343285,-70.59729836975687	12.561008453,41.439253731343285,-70.59189510927062	26.915403366,41.439253731343285,-70.58649184878438	30.59444809,41.439253731343285,-70.58108858829813	22.872123718,41.439253731343285,-70.57568532781188	8.962817192,41.439253731343285,-70.57028206732564	5.215183258,41.439253731343285,-70.56487880683937	7.376171589,41.439253731343285,-70.55947554635313	-0.250023514,41.439253731343285,-70.55407228586688	0.0,41.439253731343285,-70.54866902538063	0.0,41.439253731343285,-70.54326576489439	0.0,41.439253731343285,-70.53786250440814	0.0,41.439253731343285,-70.53245924392189	0.0,41.439253731343285,-70.52705598343564	0.0,41.439253731343285,-70.5216527229494	0.0,41.439253731343285,-70.51624946246315	0.0,41.439253731343285,-70.51084620197689	0.0,41.439253731343285,-70.50544294149064	0.0,41.439253731343285,-70.5000396810044
