radius:25.0
size:94^55
path:sample.svg
fields:latitude	longitude
geo:37.68,37.88,-122.55,-122.38
+data:
-21.825044632,37.781075268817204,-122.55000123650018	-22.671815872,37.781075268817204,-122.54685304255572	-23.340656281,37.781075268817204,-122.54370484861128	-23.453130722,37.781075268817204,-122.54055665466683	-23.657115936,37.781075268817204,-122.53740846072238	-23.754890442,37.781075268817204,-122.53426026677792	-25.090898514,37.781075268817204,-122.53111207283348	-23.141687393,37.781075268817204,-122.52796387888903	-22.418466568,37.781075268817204,-122.52481568494457	-12.508696556,37.781075268817204,-122.52166749100012	0.0,37.781075268817204,-122.51851929705568	-1.070000052,37.781075268817204,-122.51537110311122	46.90435791,37.781075268817204,-122.51222290916677	75.830574036,37.781075268817204,-122.50907471522231	86.45854187,37.781075268817204,-122.50592652127787	98.584762573,37.781075268817204,-122.50277832733342	99.043930054,37.781075268817204,-122.49963013338896	89.351127625,37.781075268817204,-122.49648193944451	67.842842102,37.781075268817204,-122.49333374550007	53.405883789,37.781075268817204,-122.49018555155561	44.907119751,37.781075268817204,-122.48703735761116	44.024837494,37.781075268817204,-122.4838891636667	43.716217041,37.781075268817204,-122.48074096972226	47.343616486,37.781075268817204,-122.47759277577781	51.2576828,37.781075268817204,-122.47444458183335	53.454322815,37.781075268817204,-122.4712963878889	53.760070801,37.781075268817204,-122.46814819394446	54.1848526,37.781075268817204,-122.465	55.599143982,37.781075268817204,-122.46185180605555	63.094982147,37.781075268817204,-122.4587036121111	67.017692566,37.781075268817204,-122.45555541816665	71.098747253,37.781075268817204,-122.4524072242222	79.508377075,37.781075268817204,-122.44925903027774	95.259857178,37.781075268817204,-122.44611083633329	89.090408325,37.781075268817204,-122.44296264238885	57.752128601,37.781075268817204,-122.4398144484444	41.475833893,37.781075268817204,-122.43666625449994	35.735767365,37.781075268817204,-122.43351806055549	32.909477234,37.781075268817204,-122.43036986661104	32.143093109,37.781075268817204,-122.42722167266659	30.842256546,37.781075268817204,-122.42407347872214	25.006149292,37.781075268817204,-122.42092528477768	21.988180161,37.781075268817204,-122.41777709083324	15.865262032,37.781075268817204,-122.41462889688879	13.614757538,37.781075268817204,-122.41148070294433	12.105980873,37.781075268817204,-122.40833250899989	7.037521839,37.781075268817204,-122.40518431505544	4.999237061,37.781075268817204,-122.40203612111098	5.166283607,37.781075268817204,-122.39888792716653	5.527682304,37.781075268817204,-122.39573973322209	11.078400612,37.781075268817204,-122.39259153927763	4.777942181,37.781075268817204,-122.38944334533318	-1.070000052,37.781075268817204,-122.38629515138872	-1.070000052,37.781075268817204,-122.38314695744428	-15.90489006,37.781075268817204,-122.37999876349983
-21.101140976,37.7789247311828,-122.54999876356572	-21.916908264,37.7789247311828,-122.54685066121144	-22.081611633,37.7789247311828,-122.54370255885715	-21.999048233,37.7789247311828,-122.54055445650286	-22.325141907,37.7789247311828,-122.53740635414857	-21.975740433,37.7789247311828,-122.5342582517943	-21.586172104,37.7789247311828,-122.53111014944001	-20.874662399,37.7789247311828,-122.52796204708572	-19.227500916,37.7789247311828,-122.52481394473143	-10.977788925,37.7789247311828,-122.52166584237715	0.0,37.7789247311828,-122.51851774002286	-1.070000052,37.7789247311828,-122.51536963766857	39.45388031,37.7789247311828,-122.51222153531428	63.948799133,37.7789247311828,-122.50907343296	80.273368835,37.7789247311828,-122.50592533060572	83.676498413,37.7789247311828,-122.50277722825143	79.681747437,37.7789247311828,-122.49962912589714	78.158287048,37.7789247311828,-122.49648102354286	76.692512512,37.7789247311828,-122.49333292118857	71.794052124,37.7789247311828,-122.49018481883428	54.194671631,37.7789247311828,-122.48703671647999	44.879451752,37.7789247311828,-122.4838886141257	46.257129669,37.7789247311828,-122.48074051177143	50.165916443,37.7789247311828,-122.47759240941714	55.902767181,37.7789247311828,-122.47444430706285	55.181163788,37.7789247311828,-122.47129620470857	60.589817047,37.7789247311828,-122.46814810235428	56.920063019,37.7789247311828,-122.46499999999999	57.545864105,37.7789247311828,-122.4618518976457	64.31552887,37.7789247311828,-122.45870379529141	80.350578308,37.7789247311828,-122.45555569293712	124.923957825,37.7789247311828,-122.45240759058285	102.129142761,37.7789247311828,-122.44925948822856	88.947685242,37.7789247311828,-122.44611138587427	88.906745911,37.7789247311828,-122.44296328351999	72.238037109,37.7789247311828,-122.4398151811657	49.490139008,37.7789247311828,-122.43666707881141	40.820541382,37.7789247311828,-122.43351897645712	30.782503128,37.7789247311828,-122.43037087410283	27.539344788,37.7789247311828,-122.42722277174855	23.452241898,37.7789247311828,-122.42407466939427	20.353607178,37.7789247311828,-122.42092656703998	19.040586472,37.7789247311828,-122.4177784646857	16.24663353,37.7789247311828,-122.41463036233141	12.198691368,37.7789247311828,-122.41148225997712	7.056180954,37.7789247311828,-122.40833415762283	4.657539845,37.7789247311828,-122.40518605526854	3.190341711,37.7789247311828,-122.40203795291426	3.922518253,37.7789247311828,-122.39888985055998	4.535537243,37.7789247311828,-122.3957417482057	6.841341972,37.7789247311828,-122.3925936458514	3.735135317,37.7789247311828,-122.38944554349712	-1.070000052,37.7789247311828,-122.38629744114283	-1.070000052,37.7789247311828,-122.38314933878854	-15.056061745,37.7789247311828,-122.38000123643425
-19.902029037,37.77677419354839,-122.54999629089491	-20.542350769,37.77677419354839,-122.54684828012103	-20.404035568,37.77677419354839,-122.54370026934714	-20.536302567,37.77677419354839,-122.54055225857326	-20.539693832,37.77677419354839,-122.53740424779937	-19.989664078,37.77677419354839,-122.53425623702549	-19.122692108,37.77677419354839,-122.53110822625159	-17.95409584,37.77677419354839,-122.5279602154777	-16.616453171,37.77677419354839,-122.52481220470382	-10.316961288,37.77677419354839,-122.52166419392994	-1.2e-08,37.77677419354839,-122.51851618315605	0.0,37.77677419354839,-122.51536817238217	10.700406075,37.77677419354839,-122.51222016160828	53.832248688,37.77677419354839,-122.5090721508344	56.819133759,37.77677419354839,-122.50592414006051	59.77571106,37.77677419354839,-122.50277612928663	60.982326508,37.77677419354839,-122.49962811851273	64.021499634,37.77677419354839,-122.49648010773885	67.900291443,37.77677419354839,-122.49333209696496	77.891372681,37.77677419354839,-122.49018408619108	63.104709625,37.77677419354839,-122.4870360754172	54.667053223,37.77677419354839,-122.48388806464331	55.370006561,37.77677419354839,-122.48074005386943	52.92937851,37.77677419354839,-122.47759204309554	66.451843262,37.77677419354839,-122.47444403232166	66.995513916,37.77677419354839,-122.47129602154777	70.883468628,37.77677419354839,-122.46814801077387	61.685222626,37.77677419354839,-122.46499999999999	61.55235672,37.77677419354839,-122.4618519892261	66.765693665,37.77677419354839,-122.45870397845222	82.216827393,37.77677419354839,-122.45555596767834	102.060661316,37.77677419354839,-122.45240795690445	90.376533508,37.77677419354839,-122.44925994613057	74.722160339,37.77677419354839,-122.44611193535668	68.070327759,37.77677419354839,-122.4429639245828	63.534240723,37.77677419354839,-122.43981591380891	69.729057312,37.77677419354839,-122.43666790303502	64.625389099,37.77677419354839,-122.43351989226113	39.513660431,37.77677419354839,-122.43037188148725	27.583389282,37.77677419354839,-122.42722387071336	21.443267822,37.77677419354839,-122.42407585993948	18.80115509,37.77677419354839,-122.4209278491656	16.88205719,37.77677419354839,-122.41777983839171	15.83273983,37.77677419354839,-122.41463182761782	9.94818306,37.77677419354839,-122.41148381684394	5.739636421,37.77677419354839,-122.40833580607006	4.52472353,37.77677419354839,-122.40518779529616	3.176984072,37.77677419354839,-122.40203978452227	3.342234135,37.77677419354839,-122.39889177374839	3.842900753,37.77677419354839,-122.3957437629745	3.907271385,37.77677419354839,-122.39259575220062	-1.070000052,37.77677419354839,-122.38944774142674	-1.070000052,37.77677419354839,-122.38629973065285	-1.070000052,37.77677419354839,-122.38315171987897	-14.991552353,37.77677419354839,-122.38000370910508
-18.890985489,37.77462365591398,-122.54999381848769	-19.097000122,37.77462365591398,-122.54684589928445	-18.746747971,37.77462365591398,-122.54369798008119	-18.495969772,37.77462365591398,-122.54055006087795	-18.049581528,37.77462365591398,-122.5374021416747	-17.272527695,37.77462365591398,-122.53425422247145	-16.586196899,37.77462365591398,-122.5311063032682	-15.915826797,37.77462365591398,-122.52795838406496	-14.702364922,37.77462365591398,-122.52481046486172	-10.007592201,37.77462365591398,-122.52166254565846	-7.28208828,37.77462365591398,-122.51851462645521	0.0,37.77462365591398,-122.51536670725197	5.12980938,37.77462365591398,-122.51221878804871	16.396400452,37.77462365591398,-122.50907086884547	26.719091415,37.77462365591398,-122.50592294964223	39.520507812,37.77462365591398,-122.50277503043897	50.956375122,37.77462365591398,-122.49962711123572	52.242282867,37.77462365591398,-122.49647919203248	56.653850555,37.77462365591398,-122.49333127282924	57.279418945,37.77462365591398,-122.49018335362598	51.976066589,37.77462365591398,-122.48703543442274	47.186862946,37.77462365591398,-122.4838875152195	48.768928528,37.77462365591398,-122.48073959601624	61.270442963,37.77462365591398,-122.47759167681299	61.843196869,37.77462365591398,-122.47444375760975	68.950630188,37.77462365591398,-122.47129583840649	70.393119812,37.77462365591398,-122.46814791920325	69.995788574,37.77462365591398,-122.465	69.434356689,37.77462365591398,-122.46185208079675	72.977127075,37.77462365591398,-122.4587041615935	92.030815125,37.77462365591398,-122.45555624239026	97.347724915,37.77462365591398,-122.45240832318702	82.661231995,37.77462365591398,-122.44926040398376	72.330192566,37.77462365591398,-122.44611248478051	69.249664307,37.77462365591398,-122.44296456557727	63.474472046,37.77462365591398,-122.43981664637401	59.839530945,37.77462365591398,-122.43666872717077	76.10131073,37.77462365591398,-122.43352080796753	63.532138824,37.77462365591398,-122.43037288876427	40.948535919,37.77462365591398,-122.42722496956102	20.164506912,37.77462365591398,-122.42407705035778	16.794408798,37.77462365591398,-122.42092913115454	13.847384453,37.77462365591398,-122.41778121195128	14.224584579,37.77462365591398,-122.41463329274804	10.468157768,37.77462365591398,-122.41148537354479	8.030513763,37.77462365591398,-122.40833745434153	6.072434425,37.77462365591398,-122.40518953513829	4.256493092,37.77462365591398,-122.40204161593505	2.546574354,37.77462365591398,-122.39889369673179	2.911993504,37.77462365591398,-122.39574577752855	-1.070000052,37.77462365591398,-122.3925978583253	3.079033613,37.77462365591398,-122.38944993912204	-1.070000052,37.77462365591398,-122.3863020199188	-1.070000052,37.77462365591398,-122.38315410071556	1.9e-08,37.77462365591398,-122.38000618151231
-17.644830704,37.77247311827957,-122.54999134634403	-17.501564026,37.77247311827957,-122.54684351870166	-17.455661774,37.77247311827957,-122.54369569105928	-17.248865128,37.77247311827957,-122.54054786341692	-16.493341446,37.77247311827957,-122.53740003577454	-15.936062813,37.77247311827957,-122.53425220813217	-15.637602806,37.77247311827957,-122.5311043804898	-14.753410339,37.77247311827957,-122.52795655284743	-14.861645699,37.77247311827957,-122.52480872520506	-9.944282532,37.77247311827957,-122.52166089756268	-7.879779339,37.77247311827957,-122.51851306992032	0.0,37.77247311827957,-122.51536524227794	5.196150303,37.77247311827957,-122.51221741463557	11.94757843,37.77247311827957,-122.50906958699319	22.984327316,37.77247311827957,-122.50592175935083	26.286342621,37.77247311827957,-122.50277393170846	36.342853546,37.77247311827957,-122.49962610406608	39.033481598,37.77247311827957,-122.49647827642372	38.4960289,37.77247311827957,-122.49333044878134	42.695899963,37.77247311827957,-122.49018262113897	48.31111908,37.77247311827957,-122.48703479349659	55.228393555,37.77247311827957,-122.48388696585423	67.46370697,37.77247311827957,-122.48073913821186	82.416297913,37.77247311827957,-122.47759131056948	71.695930481,37.77247311827957,-122.47444348292711	68.69606781,37.77247311827957,-122.47129565528473	74.149330139,37.77247311827957,-122.46814782764237	73.147399902,37.77247311827957,-122.46499999999999	80.162811279,37.77247311827957,-122.46185217235762	73.114112854,37.77247311827957,-122.45870434471526	86.011497498,37.77247311827957,-122.45555651707288	77.311256409,37.77247311827957,-122.45240868943051	74.184715271,37.77247311827957,-122.44926086178813	71.296890259,37.77247311827957,-122.44611303414577	67.742706299,37.77247311827957,-122.44296520650339	67.120269775,37.77247311827957,-122.43981737886102	56.092945099,37.77247311827957,-122.43666955121866	51.359611511,37.77247311827957,-122.43352172357628	51.919582367,37.77247311827957,-122.43037389593391	55.464763641,37.77247311827957,-122.42722606829153	25.077577591,37.77247311827957,-122.42407824064917	14.982100487,37.77247311827957,-122.42093041300679	10.711713791,37.77247311827957,-122.41778258536442	9.44858551,37.77247311827957,-122.41463475772206	8.747262001,37.77247311827957,-122.41148693007968	6.656431675,37.77247311827957,-122.40833910243731	5.656401634,37.77247311827957,-122.40519127479493	4.308444977,37.77247311827957,-122.40204344715256	3.300364733,37.77247311827957,-122.3988956195102	-1.070000052,37.77247311827957,-122.39574779186782	3.283146381,37.77247311827957,-122.39259996422545	2.929421425,37.77247311827957,-122.38945213658307	-1.070000052,37.77247311827957,-122.38630430894071	-1.070000052,37.77247311827957,-122.38315648129833	-1.070000052,37.77247311827957,-122.38000865365596
-15.996308327,37.770322580645164,-122.5499888744639	-15.809253693,37.770322580645164,-122.54684113837266	-15.766029358,37.770322580645164,-122.54369340228139	-15.611316681,37.770322580645164,-122.54054566619014	-15.146539688,37.770322580645164,-122.53739793009888	-14.526563644,37.770322580645164,-122.53425019400763	-14.139314651,37.770322580645164,-122.53110245791638	-15.460090637,37.770322580645164,-122.52795472182511	-13.870523453,37.770322580645164,-122.52480698573386	-9.182825089,37.770322580645164,-122.52165924964261	-8.048179626,37.770322580645164,-122.51851151355135	0.0,37.770322580645164,-122.5153637774601	4.90648222,37.770322580645164,-122.51221604136883	10.545232773,37.770322580645164,-122.50906830527758	21.04132843,37.770322580645164,-122.50592056918633	17.959999084,37.770322580645164,-122.50277283309507	33.967391968,37.770322580645164,-122.49962509700381	37.378757477,37.770322580645164,-122.49647736091255	41.74760437,37.770322580645164,-122.4933296248213	38.997047424,37.770322580645164,-122.49018188873005	50.178638458,37.770322580645164,-122.48703415263878	56.581367493,37.770322580645164,-122.48388641654753	65.025413513,37.770322580645164,-122.48073868045627	87.910003662,37.770322580645164,-122.47759094436502	76.833854675,37.770322580645164,-122.47444320827377	76.451698303,37.770322580645164,-122.4712954721825	71.918067932,37.770322580645164,-122.46814773609125	81.793319702,37.770322580645164,-122.465	80.170135498,37.770322580645164,-122.46185226390874	75.490829468,37.770322580645164,-122.45870452781749	75.254478455,37.770322580645164,-122.45555679172622	80.805732727,37.770322580645164,-122.45240905563497	80.436080933,37.770322580645164,-122.44926131954372	82.624168396,37.770322580645164,-122.44611358345246	88.281150818,37.770322580645164,-122.44296584736121	101.452674866,37.770322580645164,-122.43981811126994	70.22743988,37.770322580645164,-122.43667037517869	45.737770081,37.770322580645164,-122.43352263908744	39.971439362,37.770322580645164,-122.43037490299618	48.555149078,37.770322580645164,-122.42722716690493	24.978221893,37.770322580645164,-122.42407943081368	11.463229179,37.770322580645164,-122.42093169472241	7.997578144,37.770322580645164,-122.41778395863116	6.443613052,37.770322580645164,-122.4146362225399	6.505323887,37.770322580645164,-122.41148848644865	4.977993965,37.770322580645164,-122.4083407503574	4.322417259,37.770322580645164,-122.40519301426613	3.421991348,37.770322580645164,-122.40204527817488	4.589604378,37.770322580645164,-122.39889754208362	2.536754131,37.770322580645164,-122.39574980599237	3.522876024,37.770322580645164,-122.39260206990112	3.248955488,37.770322580645164,-122.38945433380985	2.902224779,37.770322580645164,-122.3863065977186	-1.070000052,37.770322580645164,-122.38315886162734	-1.070000052,37.770322580645164,-122.38001112553609
-15.010716438,37.76817204301075,-122.54998640284728	-14.694818497,37.76817204301075,-122.54683875829738	-14.360682487,37.76817204301075,-122.54369111374749	-14.21231842,37.76817204301075,-122.54054346919759	-14.0316782,37.76817204301075,-122.53739582464769	-14.231171608,37.76817204301075,-122.53424818009778	-15.23002243,37.76817204301075,-122.53110053554788	-13.705820084,37.76817204301075,-122.52795289099798	-11.063539505,37.76817204301075,-122.52480524644808	-9.944972992,37.76817204301075,-122.52165760189818	-8.116573334,37.76817204301075,-122.51850995734829	-1.2e-08,37.76817204301075,-122.51536231279839	3.185744047,37.76817204301075,-122.51221466824849	9.284965515,37.76817204301075,-122.50906702369859	22.83392334,37.76817204301075,-122.5059193791487	27.833904266,37.76817204301075,-122.50277173459878	28.616798401,37.76817204301075,-122.49962409004888	40.348171234,37.76817204301075,-122.49647644549898	41.711898804,37.76817204301075,-122.49332880094909	44.922138214,37.76817204301075,-122.49018115639919	56.390922546,37.76817204301075,-122.48703351184929	58.851211548,37.76817204301075,-122.48388586729939	58.231262207,37.76817204301075,-122.4807382227495	86.972221375,37.76817204301075,-122.4775905781996	104.83013916,37.76817204301075,-122.47444293364968	71.767585754,37.76817204301075,-122.47129528909979	76.225151062,37.76817204301075,-122.46814764454989	75.503631592,37.76817204301075,-122.46499999999999	81.817398071,37.76817204301075,-122.46185235545009	78.683303833,37.76817204301075,-122.4587047109002	81.324325562,37.76817204301075,-122.4555570663503	82.732299805,37.76817204301075,-122.4524094218004	91.135322571,37.76817204301075,-122.4492617772505	101.740737915,37.76817204301075,-122.44611413270059	127.789276123,37.76817204301075,-122.44296648815069	132.121307373,37.76817204301075,-122.43981884360079	84.210678101,37.76817204301075,-122.43667119905089	49.684383392,37.76817204301075,-122.433523554501	34.006240845,37.76817204301075,-122.4303759099511	32.58921814,37.76817204301075,-122.4272282654012	16.486301422,37.76817204301075,-122.4240806208513	9.80316925,37.76817204301075,-122.4209329763014	6.272591114,37.76817204301075,-122.4177853317515	5.429458141,37.76817204301075,-122.41463768720159	8.126204491,37.76817204301075,-122.41149004265169	9.501037598,37.76817204301075,-122.4083423981018	5.674362183,37.76817204301075,-122.4051947535519	4.171907902,37.76817204301075,-122.402047109002	3.973003626,37.76817204301075,-122.3988994644521	4.655726433,37.76817204301075,-122.3957518199022	4.463960171,37.76817204301075,-122.3926041753523	4.285016537,37.76817204301075,-122.3894565308024	3.388870001,37.76817204301075,-122.3863088862525	-1.070000052,37.76817204301075,-122.3831612417026	-1.070000052,37.76817204301075,-122.3800135971527
-14.305551529,37.766021505376344,-122.54998393149414	-14.066851616,37.766021505376344,-122.54683637847583	-13.594359398,37.766021505376344,-122.54368882545754	-13.141483307,37.766021505376344,-122.54054127243923	-12.833303452,37.766021505376344,-122.53739371942093	-12.59692955,37.766021505376344,-122.53424616640262	-12.059883118,37.766021505376344,-122.53109861338433	-11.24425602,37.766021505376344,-122.52795106036602	-10.497818947,37.766021505376344,-122.52480350734773	-12.63097477,37.766021505376344,-122.52165595432942	-7.556634903,37.766021505376344,-122.51850840131112	-1.924115777,37.766021505376344,-122.51536084829281	2.880422592,37.766021505376344,-122.51221329527452	9.687273979,37.766021505376344,-122.50906574225621	20.916687012,37.766021505376344,-122.50591818923792	26.044618607,37.766021505376344,-122.50277063621961	27.847877502,37.766021505376344,-122.49962308320131	38.601799011,37.766021505376344,-122.496475530183	47.179615021,37.766021505376344,-122.49332797716471	50.366596222,37.766021505376344,-122.4901804241464	44.790000916,37.766021505376344,-122.48703287112811	60.562168121,37.766021505376344,-122.4838853181098	61.313087463,37.766021505376344,-122.4807377650915	69.22706604,37.766021505376344,-122.4775902120732	79.184463501,37.766021505376344,-122.4744426590549	64.85509491,37.766021505376344,-122.47129510603659	74.381866455,37.766021505376344,-122.4681475530183	79.801017761,37.766021505376344,-122.46499999999999	84.242156982,37.766021505376344,-122.4618524469817	86.333732605,37.766021505376344,-122.45870489396339	87.244667053,37.766021505376344,-122.45555734094509	91.832778931,37.766021505376344,-122.45240978792678	92.983406067,37.766021505376344,-122.44926223490849	118.770744324,37.766021505376344,-122.44611468189018	144.6824646,37.766021505376344,-122.44296712887189	111.356246948,37.766021505376344,-122.43981957585358	72.606834412,37.766021505376344,-122.43667202283528	45.656276703,37.766021505376344,-122.43352446981697	37.264480591,37.766021505376344,-122.43037691679868	22.79681015,37.766021505376344,-122.42722936378037	16.402997971,37.766021505376344,-122.42408181076208	11.583924294,37.766021505376344,-122.42093425774377	7.390338898,37.766021505376344,-122.41778670472547	6.721705914,37.766021505376344,-122.41463915170716	14.801986694,37.766021505376344,-122.41149159868887	19.561052322,37.766021505376344,-122.40834404567056	8.790466309,37.766021505376344,-122.40519649265227	6.148731232,37.766021505376344,-122.40204893963396	5.281209946,37.766021505376344,-122.39890138661566	5.417150974,37.766021505376344,-122.39575383359735	4.775672913,37.766021505376344,-122.39260628057906	5.06269598,37.766021505376344,-122.38945872756075	3.7078228,37.766021505376344,-122.38631117454246	-1.070000052,37.766021505376344,-122.38316362152415	-1.070000052,37.766021505376344,-122.38001606850585
-13.511713028,37.76387096774194,-122.54998146040444	-13.318954468,37.76387096774194,-122.54683399890797	-12.991466522,37.76387096774194,-122.54368653741152	-12.612498283,37.76387096774194,-122.54053907591505	-12.124596596,37.76387096774194,-122.5373916144186	-11.568509102,37.76387096774194,-122.53424415292213	-10.937021255,37.76387096774194,-122.53109669142567	-10.266512871,37.76387096774194,-122.5279492299292	-10.858258247,37.76387096774194,-122.52480176843275	-12.312291145,37.76387096774194,-122.52165430693628	-7.519863129,37.76387096774194,-122.51850684543983	-2.231839657,37.76387096774194,-122.51535938394336	2.45783186,37.76387096774194,-122.51221192244691	8.413721085,37.76387096774194,-122.50906446095044	16.585933685,37.76387096774194,-122.50591699945399	25.495271683,37.76387096774194,-122.50276953795752	32.843154907,37.76387096774194,-122.49962207646107	41.937862396,37.76387096774194,-122.4964746149646	50.130149841,37.76387096774194,-122.49332715346814	55.026771545,37.76387096774194,-122.49017969197168	60.936206818,37.76387096774194,-122.48703223047522	63.414039612,37.76387096774194,-122.48388476897875	68.171043396,37.76387096774194,-122.4807373074823	67.856590271,37.76387096774194,-122.47758984598583	76.109725952,37.76387096774194,-122.47444238448938	75.684768677,37.76387096774194,-122.47129492299291	77.340209961,37.76387096774194,-122.46814746149646	85.307365417,37.76387096774194,-122.46499999999999	89.209114075,37.76387096774194,-122.46185253850354	112.379951477,37.76387096774194,-122.45870507700707	134.95475769,37.76387096774194,-122.45555761551061	107.384017944,37.76387096774194,-122.45241015401415	96.217971802,37.76387096774194,-122.44926269251769	135.549377441,37.76387096774194,-122.44611523102122	136.434539795,37.76387096774194,-122.44296776952477	90.23323822,37.76387096774194,-122.4398203080283	85.098266602,37.76387096774194,-122.43667284653185	43.188236237,37.76387096774194,-122.43352538503538	32.654083252,37.76387096774194,-122.43037792353893	25.051713943,37.76387096774194,-122.42723046204246	18.757585526,37.76387096774194,-122.424083000546	11.811948776,37.76387096774194,-122.42093553904954	8.734209061,37.76387096774194,-122.41778807755307	6.130343914,37.76387096774194,-122.41464061605662	12.009532928,37.76387096774194,-122.41149315456015	19.594863892,37.76387096774194,-122.4083456930637	28.682229996,37.76387096774194,-122.40519823156723	9.450855255,37.76387096774194,-122.40205077007077	10.024669647,37.76387096774194,-122.3989033085743	17.635616302,37.76387096774194,-122.39575584707785	10.713421822,37.76387096774194,-122.39260838558138	6.572426796,37.76387096774194,-122.38946092408493	-1.070000052,37.76387096774194,-122.38631346258846	-1.070000052,37.76387096774194,-122.38316600109201	-1.070000052,37.76387096774194,-122.38001853959554
-12.55639267,37.76172043010753,-122.54997898957816	-12.111693382,37.76172043010753,-122.54683161959379	-11.748234749,37.76172043010753,-122.54368424960941	-11.556606293,37.76172043010753,-122.54053687962504	-11.239876747,37.76172043010753,-122.53738950964066	-11.137628555,37.76172043010753,-122.53424213965629	-11.262026787,37.76172043010753,-122.53109476967191	-12.602518082,37.76172043010753,-122.52794739968753	-13.141093254,37.76172043010753,-122.52480002970316	-11.739590645,37.76172043010753,-122.52165265971878	-7.889620781,37.76172043010753,-122.5185052897344	-2.581175327,37.76172043010753,-122.51535791975003	1.402756453,37.76172043010753,-122.51221054976564	7.385118961,37.76172043010753,-122.50906317978126	14.848373413,37.76172043010753,-122.50591580979689	25.001331329,37.76172043010753,-122.50276843981251	34.436553955,37.76172043010753,-122.49962106982814	45.534973145,37.76172043010753,-122.49647369984376	59.88129425,37.76172043010753,-122.49332632985939	65.745346069,37.76172043010753,-122.49017895987501	67.058189392,37.76172043010753,-122.48703158989063	69.65827179,37.76172043010753,-122.48388421990626	73.482978821,37.76172043010753,-122.48073684992188	79.672698975,37.76172043010753,-122.4775894799375	85.593811035,37.76172043010753,-122.47444210995313	81.059120178,37.76172043010753,-122.47129473996876	86.430053711,37.76172043010753,-122.46814736998438	93.701622009,37.76172043010753,-122.465	106.737045288,37.76172043010753,-122.46185263001563	162.586029053,37.76172043010753,-122.45870526003125	177.976287842,37.76172043010753,-122.45555789004688	119.04309082,37.76172043010753,-122.4524105200625	113.746948242,37.76172043010753,-122.44926315007812	143.39414978,37.76172043010753,-122.44611578009375	90.490188599,37.76172043010753,-122.44296841010937	65.425468445,37.76172043010753,-122.439821040125	48.397800446,37.76172043010753,-122.4366736701406	33.369918823,37.76172043010753,-122.43352630015623	24.850532532,37.76172043010753,-122.43037893017186	18.624435425,37.76172043010753,-122.42723156018748	14.725263596,37.76172043010753,-122.4240841902031	11.872200966,37.76172043010753,-122.42093682021873	11.00206852,37.76172043010753,-122.41778945023435	7.123719692,37.76172043010753,-122.41464208024998	9.380908966,37.76172043010753,-122.4114947102656	14.102629662,37.76172043010753,-122.40834734028122	42.578296661,37.76172043010753,-122.40519997029685	46.053691864,37.76172043010753,-122.40205260031247	20.904037476,37.76172043010753,-122.3989052303281	54.012264252,37.76172043010753,-122.39575786034372	21.830621719,37.76172043010753,-122.39261049035935	15.50741291,37.76172043010753,-122.38946312037497	3.367297411,37.76172043010753,-122.3863157503906	4.54204607,37.76172043010753,-122.38316838040622	-1.070000052,37.76172043010753,-122.38002101042184
