radius:25.0
size:60^40
path:iwo_jima.txt
+data:
39.0,3,40,60	39.0,3,40,60	54.0,3,40,60	54.0,3,40,60	63.0,3,40,60	76.0,3,40,60	76.0,3,40,60	100.0,3,39,60	100.0,3,39,60	109.0,3,39,60	112.0,3,39,60	112.0,3,39,60	113.0,3,39,60	113.0,3,39,60	113.0,3,39,60	106.0,3,39,60	106.0,3,39,60	109.0,3,39,60	119.0,3,39,60	119.0,3,39,60	118.0,3,39,60	118.0,3,39,60	121.0,3,39,60	117.0,3,39,60	117.0,3,39,60	109.0,3,39,60	97.0,3,40,60	97.0,3,40,60	89.0,3,40,60	89.0,3,40,60	75.0,3,40,60	62.0,3,40,60	62.0,3,40,60	46.0,3,40,60	46.0,3,40,60	18.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60
39.0,3,40,60	39.0,3,40,60	54.0,3,40,60	54.0,3,40,60	63.0,3,40,60	76.0,3,40,60	76.0,3,40,60	100.0,3,39,60	100.0,3,39,60	109.0,3,39,60	112.0,3,39,60	112.0,3,39,60	113.0,3,39,60	113.0,3,39,60	113.0,3,39,60	106.0,3,39,60	106.0,3,39,60	109.0,3,39,60	119.0,3,39,60	119.0,3,39,60	118.0,3,39,60	118.0,3,39,60	121.0,3,39,60	117.0,3,39,60	117.0,3,39,60	109.0,3,39,60	97.0,3,40,60	97.0,3,40,60	89.0,3,40,60	89.0,3,40,60	75.0,3,40,60	62.0,3,40,60	62.0,3,40,60	46.0,3,40,60	46.0,3,40,60	18.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60
39.0,3,40,60	39.0,3,40,60	54.0,3,40,60	54.0,3,40,60	63.0,3,40,60	76.0,3,40,60	76.0,3,40,60	100.0,3,39,60	100.0,3,39,60	109.0,3,39,60	112.0,3,39,60	112.0,3,39,60	113.0,3,39,60	113.0,3,39,60	113.0,3,39,60	106.0,3,39,60	106.0,3,39,60	109.0,3,39,60	119.0,3,39,60	119.0,3,39,60	118.0,3,39,60	118.0,3,39,60	121.0,3,39,60	117.0,3,39,60	117.0,3,39,60	109.0,3,39,60	97.0,3,40,60	97.0,3,40,60	89.0,3,40,60	89.0,3,40,60	75.0,3,40,60	62.0,3,40,60	62.0,3,40,60	46.0,3,40,60	46.0,3,40,60	18.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60
45.0,3,40,60	45.0,3,40,60	61.0,3,40,60	61.0,3,40,60	73.0,3,40,60	85.0,3,40,60	85.0,3,40,60	108.0,3,39,60	108.0,3,39,60	111.0,3,39,60	110.0,3,39,60	110.0,3,39,60	104.0,3,39,60	96.0,3,40,60	96.0,3,40,60	108.0,3,39,60	108.0,3,39,60	116.0,3,39,60	115.0,3,39,60	115.0,3,39,60	120.0,3,39,60	120.0,3,39,60	119.0,3,39,60	110.0,3,39,60	110.0,3,39,60	108.0,3,39,60	98.0,3,40,60	98.0,3,40,60	84.0,3,40,60	84.0,3,40,60	71.0,3,40,60	61.0,3,40,60	61.0,3,40,60	42.0,3,40,60	42.0,3,40,60	25.0,3,40,60	-2.0,3,40,60	-2.0,3,40,60	0.0,3,40,60	0.0,3,40,60
45.0,3,40,60	45.0,3,40,60	61.0,3,40,60	61.0,3,40,60	73.0,3,40,60	85.0,3,40,60	85.0,3,40,60	108.0,3,39,60	108.0,3,39,60	111.0,3,39,60	110.0,3,39,60	110.0,3,39,60	104.0,3,39,60	96.0,3,40,60	96.0,3,40,60	108.0,3,39,60	108.0,3,39,60	116.0,3,39,60	115.0,3,39,60	115.0,3,39,60	120.0,3,39,60	120.0,3,39,60	119.0,3,39,60	110.0,3,39,60	110.0,3,39,60	108.0,3,39,60	98.0,3,40,60	98.0,3,40,60	84.0,3,40,60	84.0,3,40,60	71.0,3,40,60	61.0,3,40,60	61.0,3,40,60	42.0,3,40,60	42.0,3,40,60	25.0,3,40,60	-2.0,3,40,60	-2.0,3,40,60	0.0,3,40,60	0.0,3,40,60
60.0,3,40,60	60.0,3,40,60	72.0,3,40,60	72.0,3,40,60	78.0,3,40,60	97.0,3,40,60	97.0,3,40,60	111.0,3,39,60	111.0,3,39,60	100.0,3,39,60	94.0,3,40,60	94.0,3,40,60	88.0,3,40,60	88.0,3,40,60	88.0,3,40,60	89.0,3,40,60	89.0,3,40,60	86.0,3,40,60	91.0,3,40,60	91.0,3,40,60	100.0,3,39,60	100.0,3,39,60	100.0,3,39,60	98.0,3,40,60	98.0,3,40,60	94.0,3,40,60	84.0,3,40,60	84.0,3,40,60	74.0,3,40,60	74.0,3,40,60	61.0,3,40,60	47.0,3,40,60	47.0,3,40,60	22.0,3,40,60	22.0,3,40,60	9.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60
60.0,3,40,60	60.0,3,40,60	72.0,3,40,60	72.0,3,40,60	78.0,3,40,60	97.0,3,40,60	97.0,3,40,60	111.0,3,39,60	111.0,3,39,60	100.0,3,39,60	94.0,3,40,60	94.0,3,40,60	88.0,3,40,60	88.0,3,40,60	88.0,3,40,60	89.0,3,40,60	89.0,3,40,60	86.0,3,40,60	91.0,3,40,60	91.0,3,40,60	100.0,3,39,60	100.0,3,39,60	100.0,3,39,60	98.0,3,40,60	98.0,3,40,60	94.0,3,40,60	84.0,3,40,60	84.0,3,40,60	74.0,3,40,60	74.0,3,40,60	61.0,3,40,60	47.0,3,40,60	47.0,3,40,60	22.0,3,40,60	22.0,3,40,60	9.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60
60.0,3,40,60	60.0,3,40,60	72.0,3,40,60	72.0,3,40,60	78.0,3,40,60	97.0,3,40,60	97.0,3,40,60	111.0,3,39,60	111.0,3,39,60	100.0,3,39,60	94.0,3,40,60	94.0,3,40,60	88.0,3,40,60	88.0,3,40,60	88.0,3,40,60	89.0,3,40,60	89.0,3,40,60	86.0,3,40,60	91.0,3,40,60	91.0,3,40,60	100.0,3,39,60	100.0,3,39,60	100.0,3,39,60	98.0,3,40,60	98.0,3,40,60	94.0,3,40,60	84.0,3,40,60	84.0,3,40,60	74.0,3,40,60	74.0,3,40,60	61.0,3,40,60	47.0,3,40,60	47.0,3,40,60	22.0,3,40,60	22.0,3,40,60	9.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60
64.0,3,40,60	64.0,3,40,60	76.0,3,40,60	76.0,3,40,60	91.0,3,40,60	108.0,3,39,60	108.0,3,39,60	103.0,3,39,60	103.0,3,39,60	97.0,3,40,60	91.0,3,40,60	91.0,3,40,60	84.0,3,40,60	79.0,3,40,60	79.0,3,40,60	85.0,3,40,60	85.0,3,40,60	89.0,3,40,60	91.0,3,40,60	91.0,3,40,60	88.0,3,40,60	88.0,3,40,60	88.0,3,40,60	90.0,3,40,60	90.0,3,40,60	70.0,3,40,60	68.0,3,40,60	68.0,3,40,60	64.0,3,40,60	64.0,3,40,60	51.0,3,40,60	31.0,3,40,60	31.0,3,40,60	11.0,3,40,60	11.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60
64.0,3,40,60	64.0,3,40,60	76.0,3,40,60	76.0,3,40,60	91.0,3,40,60	108.0,3,39,60	108.0,3,39,60	103.0,3,39,60	103.0,3,39,60	97.0,3,40,60	91.0,3,40,60	91.0,3,40,60	84.0,3,40,60	79.0,3,40,60	79.0,3,40,60	85.0,3,40,60	85.0,3,40,60	89.0,3,40,60	91.0,3,40,60	91.0,3,40,60	88.0,3,40,60	88.0,3,40,60	88.0,3,40,60	90.0,3,40,60	90.0,3,40,60	70.0,3,40,60	68.0,3,40,60	68.0,3,40,60	64.0,3,40,60	64.0,3,40,60	51.0,3,40,60	31.0,3,40,60	31.0,3,40,60	11.0,3,40,60	11.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60
73.0,3,40,60	73.0,3,40,60	84.0,3,40,60	84.0,3,40,60	89.0,3,40,60	99.0,3,40,60	99.0,3,40,60	97.0,3,40,60	97.0,3,40,60	91.0,3,40,60	85.0,3,40,60	85.0,3,40,60	71.0,3,40,60	58.0,3,40,60	58.0,3,40,60	64.0,3,40,60	64.0,3,40,60	67.0,3,40,60	65.0,3,40,60	65.0,3,40,60	63.0,3,40,60	63.0,3,40,60	59.0,3,40,60	56.0,3,40,60	56.0,3,40,60	52.0,3,40,60	48.0,3,40,60	48.0,3,40,60	35.0,3,40,60	35.0,3,40,60	18.0,3,40,60	8.0,3,40,60	8.0,3,40,60	1.0,3,40,60	1.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60
73.0,3,40,60	73.0,3,40,60	84.0,3,40,60	84.0,3,40,60	89.0,3,40,60	99.0,3,40,60	99.0,3,40,60	97.0,3,40,60	97.0,3,40,60	91.0,3,40,60	85.0,3,40,60	85.0,3,40,60	71.0,3,40,60	58.0,3,40,60	58.0,3,40,60	64.0,3,40,60	64.0,3,40,60	67.0,3,40,60	65.0,3,40,60	65.0,3,40,60	63.0,3,40,60	63.0,3,40,60	59.0,3,40,60	56.0,3,40,60	56.0,3,40,60	52.0,3,40,60	48.0,3,40,60	48.0,3,40,60	35.0,3,40,60	35.0,3,40,60	18.0,3,40,60	8.0,3,40,60	8.0,3,40,60	1.0,3,40,60	1.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60
83.0,3,40,60	83.0,3,40,60	84.0,3,40,60	84.0,3,40,60	90.0,3,40,60	90.0,3,40,60	90.0,3,40,60	88.0,3,40,60	88.0,3,40,60	79.0,3,40,60	68.0,3,40,60	68.0,3,40,60	55.0,3,40,60	43.0,3,40,60	43.0,3,40,60	34.0,3,40,60	34.0,3,40,60	27.0,3,40,60	25.0,3,40,60	25.0,3,40,60	21.0,3,40,60	21.0,3,40,60	21.0,3,40,60	24.0,3,40,60	24.0,3,40,60	33.0,3,40,60	23.0,3,40,60	23.0,3,40,60	13.0,3,40,60	13.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60
83.0,3,40,60	83.0,3,40,60	84.0,3,40,60	84.0,3,40,60	90.0,3,40,60	90.0,3,40,60	90.0,3,40,60	88.0,3,40,60	88.0,3,40,60	79.0,3,40,60	68.0,3,40,60	68.0,3,40,60	55.0,3,40,60	43.0,3,40,60	43.0,3,40,60	34.0,3,40,60	34.0,3,40,60	27.0,3,40,60	25.0,3,40,60	25.0,3,40,60	21.0,3,40,60	21.0,3,40,60	21.0,3,40,60	24.0,3,40,60	24.0,3,40,60	33.0,3,40,60	23.0,3,40,60	23.0,3,40,60	13.0,3,40,60	13.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60
